Step (steps),Load (N),Stage,VAS score (1-100)
111,1.5428196940153898,0,69
113,1.2959685429729273,0,69
114,1.162257502824927,0,71
115,1.4193941184941585,0,69
117,1.6662452695366208,0,69
118,1.6456743402830822,0,69
120,1.4708214416280048,0,70
121,1.1931138967052346,0,68
122,1.1931138967052346,0,69
124,1.4913923708815433,0,70
125,1.6662452695366208,0,69
127,1.5325342293886204,0,69
128,1.3268249368532352,0,69
129,1.049117391930465,0,69
131,1.2239702905855425,0,69
132,1.635388875656313,0,69
134,1.7382435219240058,0,69
135,1.5119633001350818,0,69
137,1.367966795360312,0,69
138,1.203399361332004,0,69
139,1.4296795831209277,0,69
141,1.7176725926704672,0,69
142,1.6971016634169287,0,70
144,1.4502505123744662,0,70
145,1.1828284320784654,0,69
146,1.131401108944619,0,69
148,1.4502505123744662,0,70
149,1.7073871280436979,0,69
151,1.5119633001350818,0,70
152,1.2856830783461581,0,69
153,1.0388319273036957,0,69
155,1.2239702905855425,0,70
156,1.5633906232689283,0,69
158,1.7073871280436979,0,69
159,1.4708214416280048,0,69
160,1.2342557552123117,0,70
162,1.0799737858107727,0,68
163,1.2651121490926196,0,69
165,1.6045324817760052,0,70
166,1.6456743402830822,0,70
168,1.439965047747697,0,69
169,1.1519720381981575,0,69
170,1.0799737858107727,0,70
172,1.3782522599870815,0,70
173,1.6868161987901593,0,70
175,1.5119633001350818,0,69
176,1.3473958661067735,0,69
177,1.172542967451696,0,69
179,1.244541219839081,0,69
180,1.5222487647618512,0,69
182,1.6765307341633902,0,70
183,1.4708214416280048,0,70
184,1.3062540075996967,0,69
186,1.1108301796910807,0,69
187,1.2651121490926196,0,70
189,1.6251034110295437,0,69
190,1.6868161987901593,0,69
191,1.4296795831209277,0,69
193,1.1828284320784654,0,69
194,1.131401108944619,0,69
196,1.39882318924062,0,69
197,1.635388875656313,0,69
198,1.4811069062547741,0,70
200,1.3165394722264658,0,69
201,1.0902592504375421,0,70
203,1.1828284320784654,0,68
204,1.5016778355083127,0,69
206,1.6765307341633902,0,69
207,1.5119633001350818,0,69
208,1.2959685429729273,0,69
210,1.1005447150643113,0,68
211,1.3268249368532352,0,69
213,1.6765307341633902,0,69
214,1.6765307341633902,0,69
215,1.39882318924062,0,69
217,1.162257502824927,0,69
218,1.0902592504375421,0,70
220,1.367966795360312,0,69
221,1.635388875656313,0,69
222,1.5633906232689283,0,69
224,1.367966795360312,0,69
225,1.1108301796910807,0,69
227,1.1519720381981575,0,69
228,1.4811069062547741,0,69
229,1.6868161987901593,0,69
231,1.5222487647618512,0,69
232,1.3062540075996967,0,69
234,1.0902592504375421,0,71
235,1.2753976137193888,0,69
236,1.5839615525224666,0,69
238,1.6456743402830822,0,70
239,1.4296795831209277,0,69
241,1.2548266844658502,0,70
242,1.162257502824927,0,69
244,1.439965047747697,0,69
245,1.7176725926704672,0,69
246,1.6148179464027745,0,70
248,1.39882318924062,0,69
249,1.162257502824927,0,69
251,1.2239702905855425,0,70
252,1.553105158642159,0,68
253,1.7073871280436979,0,69
255,1.5016778355083127,0,69
256,1.3268249368532352,0,70
258,1.131401108944619,0,69
259,1.244541219839081,0,69
260,1.5839615525224666,0,69
262,1.6868161987901593,0,69
263,1.4605359770012356,0,70
265,1.2136848259587731,0,70
266,1.1416865735713884,0,70
267,1.4811069062547741,0,68
269,1.7690999158043135,0,70
270,1.6868161987901593,0,69
272,1.4708214416280048,0,69
273,1.1931138967052346,0,69
275,1.2548266844658502,0,70
276,1.5119633001350818,0,68
277,1.7176725926704672,0,69
279,1.5839615525224666,0,69
280,1.4193941184941585,0,70
282,1.2239702905855425,0,69
283,1.3473958661067735,0,69
284,1.6251034110295437,0,69
286,1.789670845057852,0,70
287,1.5428196940153898,0,70
289,1.2548266844658502,0,69
290,1.1108301796910807,0,70
291,1.357681330733543,0,69
293,1.6456743402830822,0,70
294,1.5736760878956975,0,69
296,1.39882318924062,0,69
297,1.203399361332004,0,69
298,1.1828284320784654,0,69
300,1.4605359770012356,0,69
301,1.7073871280436979,0,69
303,1.594247017149236,0,69
304,1.4502505123744662,0,70
305,1.2136848259587731,0,70
307,1.3165394722264658,0,71
308,1.635388875656313,0,69
310,1.7690999158043135,0,69
311,1.5736760878956975,0,69
313,1.3473958661067735,0,69
314,1.2239702905855425,0,69
315,1.4913923708815433,0,70
317,1.7279580572972364,0,69
318,1.6971016634169287,0,68
320,1.5222487647618512,0,69
321,1.3062540075996967,0,69
322,1.2651121490926196,0,69
324,1.5222487647618512,0,70
325,1.7588144511775443,0,69
327,1.6251034110295437,0,69
328,1.39882318924062,0,69
329,1.0902592504375421,0,69
331,1.2342557552123117,0,69
332,1.6045324817760052,0,70
334,1.748528986550775,0,69
335,1.4811069062547741,0,69
336,1.2753976137193888,0,69
338,1.1828284320784654,0,70
339,1.439965047747697,0,70
341,1.6971016634169287,0,69
342,1.7588144511775443,0,69
344,1.594247017149236,0,70
345,1.3165394722264658,0,69
346,1.244541219839081,0,69
348,1.5325342293886204,0,70
349,1.8513836328184676,0,69
351,1.6971016634169287,0,69
352,1.439965047747697,0,69
353,1.2239702905855425,0,69
355,1.4193941184941585,0,70
356,1.7793853804310829,0,69
358,1.8616690974452368,0,69
359,1.635388875656313,0,69
360,1.4708214416280048,0,69
362,1.2548266844658502,0,69
363,1.3885377246138506,0,68
365,1.6971016634169287,0,70
366,1.7793853804310829,0,70
367,1.594247017149236,0,69
369,1.3062540075996967,0,69
370,1.2136848259587731,0,69
372,1.5325342293886204,0,69
373,1.7690999158043135,0,69
374,1.5633906232689283,0,70
376,1.3885377246138506,0,69
377,1.2239702905855425,0,68
379,1.3473958661067735,0,69
380,1.594247017149236,0,69
382,1.7382435219240058,0,68
383,1.5633906232689283,0,69
384,1.3371104014800044,0,71
386,1.1211156443178498,0,69
387,1.2959685429729273,0,68
389,1.594247017149236,0,69
390,1.6456743402830822,0,69
391,1.3473958661067735,0,70
393,1.0696883211840036,0,70
394,1.0594028565572342,0,69
396,1.3885377246138506,0,69
397,1.594247017149236,0,69
398,1.4091086538673891,0,70
400,1.2856830783461581,0,69
401,1.1416865735713884,0,70
403,1.203399361332004,0,69
404,1.4502505123744662,0,69
405,1.7176725926704672,0,69
407,1.6148179464027745,0,70
408,1.367966795360312,0,69
410,1.1211156443178498,0,69
411,1.357681330733543,0,70
412,1.7999563096846212,0,68
414,1.8513836328184676,0,69
415,1.5736760878956975,0,69
417,1.3062540075996967,0,69
418,1.2342557552123117,0,69
420,1.5428196940153898,0,69
421,1.7999563096846212,0,69
422,1.7073871280436979,0,69
424,1.5633906232689283,0,70
425,1.2959685429729273,0,70
427,1.2651121490926196,0,70
428,1.5325342293886204,0,70
429,1.8205272389381597,0,70
431,1.6456743402830822,0,69
432,1.4296795831209277,0,69
434,1.172542967451696,0,70
435,1.3885377246138506,0,70
436,1.7073871280436979,0,69
438,1.748528986550775,0,69
439,1.5222487647618512,0,68
441,1.3062540075996967,0,69
442,1.2548266844658502,0,69
443,1.5428196940153898,0,69
445,1.830812703564929,0,69
446,1.8102417743113906,0,69
448,1.6559598049098516,0,69
449,1.3268249368532352,0,69
451,1.2856830783461581,0,69
452,1.5633906232689283,0,69
453,1.7999563096846212,0,70
455,1.6148179464027745,0,69
456,1.3885377246138506,0,70
458,1.2136848259587731,0,69
459,1.4296795831209277,0,69
460,1.7176725926704672,0,69
462,1.8205272389381597,0,69
463,1.6251034110295437,0,69
465,1.4502505123744662,0,69
466,1.2959685429729273,0,70
467,1.5119633001350818,0,70
469,1.8102417743113906,0,68
470,1.8410981681916982,0,69
472,1.635388875656313,0,69
473,1.3371104014800044,0,70
474,1.3473958661067735,0,69
476,1.6971016634169287,0,69
477,1.9542382790861603,0,70
479,1.7382435219240058,0,69
480,1.5325342293886204,0,69
481,1.3268249368532352,0,69
483,1.5119633001350818,0,69
484,1.8205272389381597,0,69
486,1.8822400266987753,0,70
487,1.7588144511775443,0,69
489,1.5119633001350818,0,70
490,1.2959685429729273,0,69
491,1.4811069062547741,0,68
493,1.8102417743113906,0,70
494,1.7793853804310829,0,70
496,1.5839615525224666,0,69
497,1.3473958661067735,0,69
498,1.3062540075996967,0,69
500,1.594247017149236,0,69
501,1.830812703564929,0,70
503,1.7176725926704672,0,69
504,1.5325342293886204,0,69
505,1.2959685429729273,0,70
507,1.439965047747697,0,69
508,1.7999563096846212,0,70
510,1.8925254913255447,0,68
511,1.6662452695366208,0,70
512,1.39882318924062,0,68
514,1.244541219839081,0,69
515,1.5119633001350818,0,70
517,1.7999563096846212,0,70
518,1.789670845057852,0,69
520,1.5839615525224666,0,69
521,1.3782522599870815,0,69
522,1.39882318924062,0,69
524,1.6971016634169287,0,69
525,1.9645237437129295,0,69
527,1.8102417743113906,0,70
528,1.5839615525224666,0,69
529,1.2342557552123117,0,71
531,1.3885377246138506,0,68
532,1.7279580572972364,0,69
534,1.7793853804310829,0,70
535,1.6251034110295437,0,70
536,1.4193941184941585,0,70
538,1.1519720381981575,0,69
539,1.357681330733543,0,69
541,1.635388875656313,0,69
542,1.6662452695366208,0,69
543,1.5428196940153898,0,68
545,1.3165394722264658,0,69
546,1.2136848259587731,0,69
548,1.5119633001350818,0,68
549,1.7999563096846212,0,68
550,1.6662452695366208,0,68
552,1.4605359770012356,0,70
553,1.1931138967052346,0,69
555,1.3371104014800044,0,69
556,1.6765307341633902,0,69
558,1.7279580572972364,0,69
559,1.5428196940153898,0,70
560,1.3473958661067735,0,69
562,1.1519720381981575,0,69
563,1.3473958661067735,0,69
565,1.6971016634169287,0,69
566,1.6971016634169287,0,69
567,1.4605359770012356,0,68
569,1.2239702905855425,0,70
570,1.162257502824927,0,70
572,1.4193941184941585,0,69
573,1.7073871280436979,0,68
574,1.6045324817760052,0,69
576,1.4193941184941585,0,70
577,1.2136848259587731,0,70
579,1.244541219839081,0,69
580,1.5325342293886204,0,69
581,1.6868161987901593,0,69
583,1.553105158642159,0,70
584,1.357681330733543,0,70
586,1.131401108944619,0,69
587,1.2651121490926196,0,70
588,1.635388875656313,0,68
590,1.7279580572972364,0,69
591,1.5222487647618512,0,70
593,1.2959685429729273,0,70
594,1.1931138967052346,0,69
596,1.5119633001350818,0,69
597,1.7793853804310829,0,68
598,1.6662452695366208,0,69
600,1.5119633001350818,0,70
601,1.2651121490926196,0,69
603,1.2342557552123117,0,69
604,1.5325342293886204,0,70
605,1.748528986550775,0,69
607,1.5633906232689283,0,69
608,1.3885377246138506,0,69
610,1.1416865735713884,0,70
611,1.3165394722264658,0,69
612,1.6559598049098516,0,68
614,1.7690999158043135,0,69
615,1.5325342293886204,0,70
617,1.3165394722264658,0,69
618,1.2239702905855425,0,70
619,1.439965047747697,0,69
621,1.6251034110295437,0,69
622,1.6251034110295437,0,69
624,1.4296795831209277,0,70
625,1.1519720381981575,0,69
627,1.1211156443178498,0,70
628,1.4502505123744662,0,69
629,1.6868161987901593,0,70
631,1.5736760878956975,0,69
632,1.367966795360312,0,70
634,1.1519720381981575,0,69
635,1.357681330733543,0,69
636,1.6662452695366208,0,69
638,1.7588144511775443,0,70
639,1.5016778355083127,0,69
641,1.3165394722264658,0,69
642,1.203399361332004,0,69
643,1.4296795831209277,0,69
645,1.7073871280436979,0,69
646,1.7073871280436979,0,69
648,1.4708214416280048,0,68
649,1.2136848259587731,0,70
650,1.2548266844658502,0,70
652,1.594247017149236,0,68
653,1.8410981681916982,0,69
655,1.6559598049098516,0,69
656,1.4193941184941585,0,69
657,1.1416865735713884,0,69
659,1.2856830783461581,0,71
660,1.594247017149236,0,69
662,1.6559598049098516,0,69
663,1.4296795831209277,0,69
665,1.244541219839081,0,69
666,1.1211156443178498,0,69
667,1.357681330733543,0,69
669,1.6559598049098516,0,69
670,1.6971016634169287,0,69
672,1.5428196940153898,0,70
673,1.3062540075996967,0,69
674,1.2651121490926196,0,69
676,1.6148179464027745,0,69
677,1.8513836328184676,0,70
679,1.6971016634169287,0,69
680,1.4811069062547741,0,69
681,1.1931138967052346,0,69
683,1.3473958661067735,0,69
684,1.6662452695366208,0,69
686,1.789670845057852,0,70
687,1.5839615525224666,0,70
688,1.367966795360312,0,69
690,1.162257502824927,0,69
691,1.367966795360312,0,70
693,1.5839615525224666,0,70
694,1.635388875656313,0,70
696,1.4708214416280048,0,70
697,1.244541219839081,0,68
698,1.2136848259587731,0,69
700,1.5633906232689283,0,69
701,1.7588144511775443,0,70
703,1.6148179464027745,0,69
704,1.4605359770012356,0,69
705,1.244541219839081,0,69
707,1.3371104014800044,0,69
708,1.6868161987901593,0,69
710,1.7588144511775443,0,69
711,1.5119633001350818,0,69
712,1.3371104014800044,0,69
714,1.203399361332004,0,70
715,1.4502505123744662,0,68
717,1.789670845057852,0,69
718,1.8513836328184676,0,69
719,1.6251034110295437,0,69
721,1.357681330733543,0,69
722,1.3165394722264658,0,69
724,1.6456743402830822,0,69
725,1.8925254913255447,0,69
726,1.7588144511775443,0,70
728,1.553105158642159,0,69
729,1.2856830783461581,0,69
731,1.367966795360312,0,69
732,1.6456743402830822,0,69
734,1.7999563096846212,0,69
735,1.6559598049098516,0,69
736,1.439965047747697,0,69
738,1.1931138967052346,0,69
739,1.4913923708815433,0,69
741,1.830812703564929,0,70
742,1.830812703564929,0,70
743,1.6251034110295437,0,69
745,1.39882318924062,0,69
746,1.3268249368532352,0,70
748,1.6251034110295437,0,69
749,1.8513836328184676,0,70
750,1.7382435219240058,0,70
752,1.5736760878956975,0,69
753,1.357681330733543,0,69
755,1.2959685429729273,0,70
756,1.5633906232689283,0,69
757,1.8205272389381597,0,69
759,1.6765307341633902,0,69
760,1.439965047747697,0,68
762,1.2651121490926196,0,69
763,1.4708214416280048,0,70
765,1.7382435219240058,0,69
766,1.7382435219240058,0,69
767,1.5428196940153898,0,70
769,1.367966795360312,0,70
770,1.2239702905855425,0,69
772,1.4708214416280048,0,69
773,1.7690999158043135,0,69
774,1.6765307341633902,0,69
776,1.4811069062547741,0,69
777,1.2239702905855425,0,69
779,1.2651121490926196,0,69
780,1.6045324817760052,0,68
781,1.789670845057852,0,69
783,1.5428196940153898,0,69
784,1.3062540075996967,0,70
786,1.162257502824927,0,70
787,1.3885377246138506,0,69
788,1.6456743402830822,0,69
790,1.635388875656313,0,69
791,1.5428196940153898,0,69
793,1.3371104014800044,0,69
794,1.172542967451696,0,69
795,1.4605359770012356,0,69
797,1.8102417743113906,0,69
798,1.7279580572972364,0,69
800,1.4708214416280048,0,70
801,1.2342557552123117,0,70
803,1.3062540075996967,0,70
804,1.6251034110295437,0,69
805,1.8410981681916982,0,68
807,1.6662452695366208,0,69
808,1.4605359770012356,0,70
810,1.2959685429729273,0,69
811,1.39882318924062,0,69
812,1.6456743402830822,0,69
814,1.8410981681916982,0,69
815,1.6662452695366208,0,69
817,1.39882318924062,0,70
818,1.2239702905855425,0,70
819,1.5016778355083127,0,70
821,1.8410981681916982,0,69
822,1.7690999158043135,0,70
824,1.5428196940153898,0,69
825,1.3268249368532352,0,70
826,1.3473958661067735,0,69
828,1.6456743402830822,0,69
829,1.8513836328184676,0,69
831,1.7176725926704672,0,70
832,1.5428196940153898,0,69
834,1.3268249368532352,0,70
835,1.4708214416280048,0,69
836,1.7999563096846212,0,69
838,1.9233818852058524,0,69
839,1.6765307341633902,0,69
841,1.4296795831209277,0,70
842,1.2548266844658502,0,69
843,1.553105158642159,0,69
845,1.8102417743113906,0,69
846,1.7588144511775443,0,68
848,1.5736760878956975,0,70
849,1.367966795360312,0,70
850,1.3885377246138506,0,68
852,1.6662452695366208,0,69
853,1.9028109559523139,0,69
855,1.789670845057852,0,69
856,1.5839615525224666,0,69
857,1.2239702905855425,0,69
859,1.357681330733543,0,69
860,1.6868161987901593,0,70
862,1.8513836328184676,0,68
863,1.6662452695366208,0,69
864,1.439965047747697,0,69
866,1.2753976137193888,0,69
867,1.5016778355083127,0,70
869,1.830812703564929,0,69
870,1.8205272389381597,0,69
872,1.6456743402830822,0,69
873,1.4502505123744662,0,69
874,1.4193941184941585,0,69
876,1.6868161987901593,0,69
877,1.943952814459391,0,68
879,1.8102417743113906,0,69
880,1.6148179464027745,0,70
881,1.3371104014800044,0,70
883,1.4193941184941585,0,70
884,1.7793853804310829,0,69
886,1.8616690974452368,0,70
887,1.6868161987901593,0,69
888,1.4913923708815433,0,69
890,1.3268249368532352,0,69
891,1.6045324817760052,0,70
893,1.9233818852058524,0,68
894,1.9028109559523139,0,70
895,1.7073871280436979,0,69
897,1.4502505123744662,0,69
898,1.3782522599870815,0,69
900,1.6868161987901593,0,71
901,1.9542382790861603,0,69
903,1.8205272389381597,0,69
904,1.6045324817760052,0,69
905,1.2856830783461581,0,69
907,1.3782522599870815,0,70
908,1.7588144511775443,0,69
910,1.8616690974452368,0,69
911,1.7176725926704672,0,69
912,1.5325342293886204,0,69
914,1.2959685429729273,0,68
915,1.5428196940153898,0,69
917,1.9028109559523139,0,69
918,1.9233818852058524,0,69
919,1.6662452695366208,0,68
921,1.4502505123744662,0,70
922,1.3885377246138506,0,69
924,1.6662452695366208,0,70
925,1.9233818852058524,0,68
926,1.7999563096846212,0,69
928,1.6559598049098516,0,69
929,1.3782522599870815,0,69
931,1.4708214416280048,0,69
932,1.748528986550775,0,70
933,1.9645237437129295,0,69
935,1.7690999158043135,0,69
936,1.5736760878956975,0,69
938,1.367966795360312,0,69
939,1.5736760878956975,0,72
941,1.8822400266987753,0,69
942,1.8925254913255447,0,69
943,1.6868161987901593,0,69
945,1.4605359770012356,0,69
946,1.367966795360312,0,69
948,1.6148179464027745,0,69
949,1.9233818852058524,0,69
950,1.7793853804310829,0,69
952,1.553105158642159,0,69
953,1.2651121490926196,0,70
955,1.3885377246138506,0,69
956,1.7588144511775443,0,70
957,1.9645237437129295,0,70
959,1.7279580572972364,0,69
960,1.5119633001350818,0,69
962,1.2651121490926196,0,70
963,1.4708214416280048,0,69
964,1.8102417743113906,0,69
966,1.8822400266987753,0,70
967,1.7176725926704672,0,69
969,1.4502505123744662,0,70
970,1.2136848259587731,0,68
971,1.4811069062547741,0,70
973,1.7999563096846212,0,69
974,1.748528986550775,0,69
976,1.5428196940153898,0,69
977,1.2753976137193888,0,69
979,1.3062540075996967,0,70
980,1.6559598049098516,0,69
981,1.8513836328184676,0,70
983,1.6662452695366208,0,69
984,1.553105158642159,0,69
986,1.357681330733543,0,69
987,1.4502505123744662,0,69
988,1.7382435219240058,0,69
990,1.8822400266987753,0,71
991,1.6559598049098516,0,69
993,1.3885377246138506,0,69
994,1.2136848259587731,0,69
995,1.4605359770012356,0,69
997,1.789670845057852,0,70
998,1.7176725926704672,0,70
1000,1.4913923708815433,0,68
1001,1.2959685429729273,0,68
1002,1.3268249368532352,0,70
1004,1.6662452695366208,0,69
1005,1.8822400266987753,0,70
1007,1.6456743402830822,0,70
1008,1.4913923708815433,0,69
1010,1.2856830783461581,0,69
1011,1.357681330733543,0,69
1012,1.7176725926704672,0,69
1014,1.8205272389381597,0,70
1015,1.5839615525224666,0,70
1017,1.3782522599870815,0,69
1018,1.2651121490926196,0,69
1019,1.553105158642159,0,70
1021,1.9028109559523139,0,69
1022,1.8719545620720062,0,69
1024,1.6456743402830822,0,70
1025,1.3473958661067735,0,69
1026,1.2959685429729273,0,69
1028,1.6251034110295437,0,68
1029,1.8513836328184676,0,70
1031,1.7073871280436979,0,70
1032,1.5325342293886204,0,70
1033,1.2856830783461581,0,70
1035,1.3885377246138506,0,69
1036,1.7690999158043135,0,69
1038,1.8822400266987753,0,69
1039,1.6868161987901593,0,69
1040,1.4811069062547741,0,69
1042,1.3165394722264658,0,71
1043,1.5839615525224666,0,69
1045,1.8925254913255447,0,69
1046,1.8410981681916982,0,69
1048,1.6456743402830822,0,70
1049,1.4296795831209277,0,68
1050,1.4296795831209277,0,68
1052,1.7279580572972364,0,69
1053,1.985094672966468,0,69
1055,1.8205272389381597,0,69
1056,1.5736760878956975,0,70
1057,1.2548266844658502,0,69
1059,1.357681330733543,0,68
1060,1.7073871280436979,0,70
1062,1.9028109559523139,0,69
1063,1.7382435219240058,0,70
1064,1.5633906232689283,0,69
1066,1.3885377246138506,0,70
1067,1.6045324817760052,0,69
1069,1.9028109559523139,0,69
1070,1.9028109559523139,0,69
1071,1.7176725926704672,0,69
1073,1.5016778355083127,0,69
1074,1.439965047747697,0,69
1076,1.7382435219240058,0,70
1077,1.985094672966468,0,69
1079,1.8513836328184676,0,70
1080,1.6868161987901593,0,70
1081,1.367966795360312,0,68
1083,1.4605359770012356,0,69
1084,1.8205272389381597,0,69
1086,1.9645237437129295,0,69
1087,1.830812703564929,0,69
1088,1.6045324817760052,0,69
1090,1.4091086538673891,0,69
1091,1.635388875656313,0,69
1093,1.9233818852058524,0,69
1094,1.9336673498326218,0,69
1095,1.748528986550775,0,69
1097,1.5325342293886204,0,69
1098,1.4913923708815433,0,69
1100,1.789670845057852,0,69
1101,2.0776638546073913,0,69
1102,2.005665602220007,0,70
1104,1.8205272389381597,0,69
1105,1.5222487647618512,0,69
1107,1.6045324817760052,0,70
1108,1.9130964205790832,0,69
1109,2.0879493192341605,0,69
1111,1.8925254913255447,0,70
1112,1.7176725926704672,0,69
1114,1.5736760878956975,0,70
1115,1.7588144511775443,0,70
1117,1.985094672966468,0,69
1118,2.0365219961003143,0,68
1119,1.8719545620720062,0,69
1121,1.635388875656313,0,69
1122,1.4605359770012356,0,69
1124,1.789670845057852,0,70
1125,2.1085202484876993,0,69
1126,1.9748092083396989,0,69
1128,1.7382435219240058,0,69
1129,1.5325342293886204,0,69
1131,1.5633906232689283,0,68
1132,1.8616690974452368,0,69
1133,2.057092925353853,0,69
1135,1.943952814459391,0,69
1136,1.789670845057852,0,69
1138,1.5736760878956975,0,69
1139,1.6971016634169287,0,69
1140,1.9953801375932374,0,69
1142,2.057092925353853,0,70
1143,1.8822400266987753,0,69
1145,1.6251034110295437,0,70
1146,1.5325342293886204,0,69
1147,1.830812703564929,0,68
1149,2.1085202484876993,0,69
1150,1.985094672966468,0,69
1152,1.8205272389381597,0,69
1153,1.594247017149236,0,69
1155,1.635388875656313,0,69
1156,1.9645237437129295,0,68
1157,2.2319458240089305,0,69
1159,2.057092925353853,0,70
1160,1.789670845057852,0,70
1162,1.4913923708815433,0,68
1163,1.6765307341633902,0,69
1164,1.985094672966468,0,70
1166,2.0365219961003143,0,69
1167,1.7793853804310829,0,70
1169,1.5736760878956975,0,69
1170,1.4913923708815433,0,69
1171,1.7176725926704672,0,69
1173,2.026236531473545,0,71
1174,2.005665602220007,0,69
1176,1.8616690974452368,0,69
1177,1.6148179464027745,0,69
1178,1.5325342293886204,0,69
1180,1.8719545620720062,0,70
1181,2.139376642368007,0,69
1183,1.943952814459391,0,69
1184,1.7073871280436979,0,70
1186,1.4811069062547741,0,69
1187,1.6148179464027745,0,69
1188,1.9542382790861603,0,69
1190,2.015951066846776,0,69
1191,1.830812703564929,0,69
1193,1.6559598049098516,0,69
1194,1.4913923708815433,0,69
1195,1.7588144511775443,0,70
1197,2.057092925353853,0,69
1198,1.985094672966468,0,69
1200,1.789670845057852,0,69
1201,1.5016778355083127,0,69
1202,1.4091086538673891,0,68
1204,1.7793853804310829,0,69
1205,2.0365219961003143,0,70
1207,1.9028109559523139,0,70
1208,1.7382435219240058,0,69
1209,1.5325342293886204,0,70
1211,1.6251034110295437,0,69
1212,1.9336673498326218,0,69
1214,2.0468074607270834,0,69
1215,1.9028109559523139,0,69
1216,1.6868161987901593,0,68
1218,1.5325342293886204,0,69
1219,1.8410981681916982,0,69
1221,2.0776638546073913,0,69
1222,2.057092925353853,0,70
1224,1.8616690974452368,0,70
1225,1.6251034110295437,0,69
1226,1.635388875656313,0,69
1228,1.9130964205790832,0,70
1229,2.139376642368007,0,69
1231,1.9645237437129295,0,69
1232,1.789670845057852,0,69
1233,1.5325342293886204,0,69
1235,1.6456743402830822,0,68
1236,2.005665602220007,0,69
1238,2.1599475716215455,0,69
1239,1.943952814459391,0,69
1240,1.7176725926704672,0,70
1242,1.553105158642159,0,69
1243,1.8410981681916982,0,69
1245,2.1908039655018534,0,69
1246,2.09823478386093,0,69
1247,1.8513836328184676,0,70
1249,1.635388875656313,0,68
1250,1.6251034110295437,0,70
1252,1.9233818852058524,0,69
1253,2.1496621069947763,0,69
1255,2.0468074607270834,0,69
1256,1.8925254913255447,0,69
1257,1.5428196940153898,0,70
1259,1.6456743402830822,0,69
1260,2.057092925353853,0,69
1262,2.2422312886356996,0,69
1263,2.0776638546073913,0,69
1264,1.830812703564929,0,71
1266,1.6559598049098516,0,68
1267,1.8822400266987753,0,68
1269,2.139376642368007,0,69
1270,2.139376642368007,0,69
1271,2.005665602220007,0,70
1273,1.789670845057852,0,70
1274,1.7176725926704672,0,69
1276,1.9748092083396989,0,69
1277,2.1702330362483147,0,69
1278,2.1188057131144684,0,69
1280,1.9130964205790832,0,69
1281,1.6251034110295437,0,70
1283,1.7382435219240058,0,70
1284,2.1085202484876993,0,69
1285,2.2010894301286226,0,69
1287,2.026236531473545,0,69
1288,1.8410981681916982,0,69
1290,1.635388875656313,0,69
1291,1.8513836328184676,0,70
1293,2.1599475716215455,0,68
1294,2.2010894301286226,0,69
1295,1.943952814459391,0,69
1297,1.6971016634169287,0,70
1298,1.5736760878956975,0,69
1300,1.8925254913255447,0,69
1301,2.2216603593821613,0,69
1302,2.1496621069947763,0,69
