Step (steps),Load (N),Stage,VAS score (1-100)
157,-0.34091349456521736,0,276
158,-0.44163793614130425,0,284
160,-0.46488203804347816,0,285
161,-0.31766939266304345,0,286
163,-0.13946461141304345,0,287
164,-0.18595281521739127,0,284
166,-0.35640956249999994,0,286
167,-0.3874016983695652,0,279
168,-0.41839383423913035,0,274
170,-0.3254174266304347,0,272
171,-0.2479370869565217,0,267
173,-0.3021733247282608,0,269
174,-0.4726300720108695,0,264
175,-0.5811025475543478,0,268
177,-0.5268663097826086,0,269
178,-0.31766939266304345,0,270
180,-0.12396854347826085,0,276
181,-0.39514973233695644,0,277
182,-0.44163793614130425,0,279
184,-0.433889902173913,0,276
185,-0.37190563043478253,0,273
187,-0.16270871331521736,0,275
188,-0.13171657744565216,0,268
189,-0.40289776630434776,0,264
191,-0.36415759646739126,0,258
192,-0.4958741739130434,0,258
194,-0.3874016983695652,0,261
195,-0.10847247554347825,0,259
196,-0.13171657744565216,0,259
198,-0.3874016983695652,0,262
199,-0.5191182758152173,0,265
201,-0.6120946834239129,0,270
202,-0.31766939266304345,0,269
203,-0.08522837364130434,0,266
205,-0.42614186820652167,0,268
206,-0.6198427173913043,0,264
208,-0.6353387853260869,0,261
209,-0.5268663097826086,0,255
210,-0.255685120923913,0,251
212,-0.23244101902173908,0,250
213,-0.5268663097826086,0,251
215,-0.511370241847826,0,250
216,-0.5501104116847825,0,251
218,-0.42614186820652167,0,254
219,-0.11622050951086954,0,256
220,-0.27118118885869563,0,263
222,-0.5656064796195651,0,264
223,-0.6043466494565216,0,262
225,-0.5346143437499999,0,260
226,-0.2634331548913043,0,256
227,-0.061984271739130424,0,254
229,-0.3254174266304347,0,249
230,-0.5888505815217391,0,243
232,-0.6275907513586956,0,241
233,-0.6043466494565216,0,239
234,-0.23244101902173908,0,245
236,-0.2246929850543478,0,244
237,-0.5036222078804347,0,242
239,-0.5423623777173913,0,248
240,-0.48812613994565207,0,252
241,-0.4106458002717391,0,255
243,-0.15496067934782606,0,253
244,-0.17820478124999997,0,250
246,-0.4726300720108695,0,250
247,-0.5423623777173913,0,246
248,-0.6508348532608694,0,242
250,-0.4493859701086956,0,236
251,-0.17820478124999997,0,232
253,-0.39514973233695644,0,237
254,-0.6043466494565216,0,234
255,-0.6353387853260869,0,233
257,-0.6198427173913043,0,238
258,-0.36415759646739126,0,238
260,-0.17820478124999997,0,244
261,-0.39514973233695644,0,244
262,-0.4958741739130434,0,244
264,-0.5811025475543478,0,244
265,-0.5036222078804347,0,240
267,-0.27118118885869563,0,239
268,-0.35640956249999994,0,234
270,-0.6353387853260869,0,229
271,-0.8057955326086955,0,224
272,-0.7748033967391303,0,224
274,-0.4726300720108695,0,229
275,-0.1937008491847826,0,227
277,-0.35640956249999994,0,225
278,-0.4493859701086956,0,230
279,-0.39514973233695644,0,235
281,-0.5036222078804347,0,237
282,-0.4106458002717391,0,239
284,-0.2246929850543478,0,234
285,-0.41839383423913035,0,235
286,-0.5346143437499999,0,235
288,-0.6198427173913043,0,230
289,-0.511370241847826,0,220
291,-0.2479370869565217,0,219
292,-0.2246929850543478,0,218
293,-0.4958741739130434,0,220
295,-0.433889902173913,0,217
296,-0.41839383423913035,0,221
298,-0.3874016983695652,0,223
299,-0.2634331548913043,0,225
300,-0.35640956249999994,0,230
302,-0.5268663097826086,0,229
303,-0.6120946834239129,0,228
305,-0.6895750230978259,0,231
306,-0.4803781059782608,0,227
307,-0.20919691711956517,0,221
309,-0.433889902173913,0,219
310,-0.6275907513586956,0,211
312,-0.6895750230978259,0,212
313,-0.5578584456521738,0,210
314,-0.2401890529891304,0,213
316,-0.16270871331521736,0,212
317,-0.35640956249999994,0,213
319,-0.3254174266304347,0,219
320,-0.35640956249999994,0,222
322,-0.40289776630434776,0,226
323,-0.18595281521739127,0,219
324,-0.2634331548913043,0,218
326,-0.39514973233695644,0,223
327,-0.4958741739130434,0,216
329,-0.5733545135869564,0,210
330,-0.39514973233695644,0,205
331,-0.1937008491847826,0,202
333,-0.44163793614130425,0,206
334,-0.5888505815217391,0,203
336,-0.6043466494565216,0,204
337,-0.4726300720108695,0,204
338,-0.2789292228260869,0,211
340,-0.12396854347826085,0,215
341,-0.3021733247282608,0,214
343,-0.34091349456521736,0,214
344,-0.35640956249999994,0,215
345,-0.33316546059782604,0,214
347,-0.13946461141304345,0,210
348,-0.18595281521739127,0,204
350,-0.5191182758152173,0,200
351,-0.5578584456521738,0,197
352,-0.5423623777173913,0,197
354,-0.4726300720108695,0,195
355,-0.23244101902173908,0,199
357,-0.44163793614130425,0,200
358,-0.6430868192934781,0,203
359,-0.6275907513586956,0,206
361,-0.511370241847826,0,208
362,-0.27118118885869563,0,209
364,-0.10847247554347825,0,208
365,-0.33316546059782604,0,205
366,-0.39514973233695644,0,206
368,-0.4803781059782608,0,198
369,-0.48812613994565207,0,196
371,-0.33316546059782604,0,191
372,-0.23244101902173908,0,191
373,-0.4958741739130434,0,194
375,-0.6198427173913043,0,190
376,-0.5965986154891303,0,191
378,-0.511370241847826,0,196
379,-0.3254174266304347,0,198
381,-0.40289776630434776,0,204
382,-0.46488203804347816,0,201
383,-0.4726300720108695,0,201
385,-0.44163793614130425,0,201
386,-0.34091349456521736,0,199
388,-0.18595281521739127,0,194
389,-0.4106458002717391,0,186
390,-0.5191182758152173,0,183
392,-0.5268663097826086,0,185
393,-0.37965366440217385,0,183
395,-0.15496067934782606,0,186
396,-0.10072444157608694,0,184
397,-0.34091349456521736,0,189
399,-0.4493859701086956,0,195
400,-0.42614186820652167,0,194
402,-0.39514973233695644,0,197
403,-0.2401890529891304,0,196
404,-0.31766939266304345,0,197
406,-0.5656064796195651,0,191
407,-0.5423623777173913,0,188
409,-0.5036222078804347,0,187
410,-0.29442529076086954,0,180
411,-0.06973230570652172,0,178
413,-0.3099213586956521,0,179
414,-0.4726300720108695,0,177
416,-0.39514973233695644,0,181
417,-0.2866772567934782,0,180
418,-0.2169449510869565,0,184
420,-0.18595281521739127,0,188
421,-0.44163793614130425,0,192
423,-0.48812613994565207,0,192
424,-0.5036222078804347,0,187
425,-0.46488203804347816,0,189
427,-0.23244101902173908,0,185
428,-0.3254174266304347,0,180
430,-0.5423623777173913,0,174
431,-0.5888505815217391,0,172
433,-0.5733545135869564,0,173
434,-0.4106458002717391,0,174
435,-0.255685120923913,0,176
437,-0.3874016983695652,0,173
438,-0.5501104116847825,0,181
440,-0.6275907513586956,0,185
441,-0.511370241847826,0,183
442,-0.33316546059782604,0,183
444,-0.20144888315217388,0,185
445,-0.46488203804347816,0,183
447,-0.5191182758152173,0,182
448,-0.4726300720108695,0,172
449,-0.3486615285326086,0,171
451,-0.17820478124999997,0,167
452,-0.29442529076086954,0,166
454,-0.4958741739130434,0,166
455,-0.5501104116847825,0,164
456,-0.5965986154891303,0,171
458,-0.3874016983695652,0,173
459,-0.20919691711956517,0,174
461,-0.41839383423913035,0,181
462,-0.6585828872282607,0,179
463,-0.7205671589673912,0,180
465,-0.6275907513586956,0,176
466,-0.3874016983695652,0,174
468,-0.2169449510869565,0,173
469,-0.5501104116847825,0,165
470,-0.5811025475543478,0,161
472,-0.6353387853260869,0,160
473,-0.46488203804347816,0,163
475,-0.20144888315217388,0,166
476,-0.2169449510869565,0,160
477,-0.48812613994565207,0,167
479,-0.4493859701086956,0,170
480,-0.46488203804347816,0,174
482,-0.4106458002717391,0,176
483,-0.1937008491847826,0,170
484,-0.34091349456521736,0,174
486,-0.5423623777173913,0,172
487,-0.6508348532608694,0,168
489,-0.6895750230978259,0,161
490,-0.4106458002717391,0,156
492,-0.2789292228260869,0,158
493,-0.5656064796195651,0,155
494,-0.5888505815217391,0,157
496,-0.4571340040760869,0,159
497,-0.35640956249999994,0,161
499,-0.10847247554347825,0,167
500,-0.13171657744565216,0,168
501,-0.42614186820652167,0,168
503,-0.4571340040760869,0,170
504,-0.5036222078804347,0,170
506,-0.4571340040760869,0,164
507,-0.2479370869565217,0,163
508,-0.3099213586956521,0,159
510,-0.5268663097826086,0,153
511,-0.5423623777173913,0,150
513,-0.5501104116847825,0,152
514,-0.36415759646739126,0,153
515,-0.07748033967391303,0,156
517,-0.2169449510869565,0,154
518,-0.31766939266304345,0,159
520,-0.4726300720108695,0,166
521,-0.4106458002717391,0,166
522,-0.20919691711956517,0,165
524,-0.11622050951086954,0,161
525,-0.4106458002717391,0,164
527,-0.433889902173913,0,164
528,-0.3874016983695652,0,154
529,-0.3021733247282608,0,151
531,-0.12396854347826085,0,145
532,-0.2401890529891304,0,148
534,-0.4493859701086956,0,152
535,-0.44163793614130425,0,146
536,-0.4571340040760869,0,149
538,-0.3486615285326086,0,156
539,-0.20919691711956517,0,159
541,-0.40289776630434776,0,161
542,-0.5888505815217391,0,158
544,-0.6275907513586956,0,162
545,-0.5501104116847825,0,159
546,-0.3486615285326086,0,156
548,-0.3021733247282608,0,153
549,-0.5733545135869564,0,145
551,-0.511370241847826,0,146
552,-0.511370241847826,0,142
553,-0.39514973233695644,0,141
555,-0.29442529076086954,0,147
556,-0.3099213586956521,0,146
558,-0.511370241847826,0,150
559,-0.5811025475543478,0,152
560,-0.5811025475543478,0,157
562,-0.42614186820652167,0,158
563,-0.20919691711956517,0,156
565,-0.36415759646739126,0,154
566,-0.44163793614130425,0,152
567,-0.511370241847826,0,149
569,-0.5656064796195651,0,146
570,-0.36415759646739126,0,138
572,-0.2634331548913043,0,137
573,-0.5811025475543478,0,141
574,-0.6740789551630434,0,141
576,-0.5888505815217391,0,141
577,-0.46488203804347816,0,144
579,-0.23244101902173908,0,150
580,-0.17820478124999997,0,151
581,-0.5036222078804347,0,154
583,-0.5501104116847825,0,149
584,-0.5423623777173913,0,150
586,-0.4106458002717391,0,148
587,-0.2634331548913043,0,146
588,-0.4571340040760869,0,140
590,-0.6043466494565216,0,133
591,-0.6275907513586956,0,136
593,-0.5888505815217391,0,137
594,-0.40289776630434776,0,132
596,-0.29442529076086954,0,139
597,-0.4571340040760869,0,139
598,-0.5268663097826086,0,143
600,-0.6120946834239129,0,149
601,-0.4958741739130434,0,148
603,-0.2246929850543478,0,150
604,-0.16270871331521736,0,149
605,-0.433889902173913,0,144
607,-0.511370241847826,0,143
608,-0.5423623777173913,0,137
610,-0.4958741739130434,0,135
611,-0.27118118885869563,0,131
612,-0.35640956249999994,0,131
614,-0.5578584456521738,0,136
615,-0.5036222078804347,0,134
617,-0.5501104116847825,0,138
618,-0.46488203804347816,0,140
619,-0.2634331548913043,0,142
621,-0.5191182758152173,0,147
622,-0.5965986154891303,0,146
624,-0.6585828872282607,0,143
625,-0.6120946834239129,0,142
626,-0.44163793614130425,0,143
628,-0.39514973233695644,0,137
629,-0.6740789551630434,0,128
631,-0.6585828872282607,0,129
632,-0.6275907513586956,0,128
633,-0.511370241847826,0,131
635,-0.2866772567934782,0,129
636,-0.46488203804347816,0,129
638,-0.8135435665760868,0,137
639,-0.7515592948369564,0,140
640,-0.6818269891304347,0,143
642,-0.5036222078804347,0,139
643,-0.3254174266304347,0,144
645,-0.5423623777173913,0,144
646,-0.6663309211956521,0,138
647,-0.6663309211956521,0,135
649,-0.6663309211956521,0,129
650,-0.42614186820652167,0,126
652,-0.2479370869565217,0,128
653,-0.5346143437499999,0,125
655,-0.6198427173913043,0,127
656,-0.7050710910326086,0,128
657,-0.7050710910326086,0,132
659,-0.37965366440217385,0,137
660,-0.3486615285326086,0,137
662,-0.6275907513586956,0,144
663,-0.6973230570652172,0,139
664,-0.6973230570652172,0,136
666,-0.5501104116847825,0,138
667,-0.2789292228260869,0,132
669,-0.39514973233695644,0,129
670,-0.6585828872282607,0,123
671,-0.7205671589673912,0,122
673,-0.6043466494565216,0,122
674,-0.3021733247282608,0,126
676,-0.1937008491847826,0,126
677,-0.5268663097826086,0,127
678,-0.6120946834239129,0,135
680,-0.6663309211956521,0,140
681,-0.6508348532608694,0,136
683,-0.433889902173913,0,136
684,-0.39514973233695644,0,136
685,-0.6275907513586956,0,135
687,-0.6508348532608694,0,132
688,-0.6508348532608694,0,125
690,-0.5656064796195651,0,120
691,-0.34091349456521736,0,120
692,-0.511370241847826,0,123
694,-0.7825514307065217,0,120
695,-0.7825514307065217,0,122
697,-0.6895750230978259,0,127
698,-0.4571340040760869,0,130
699,-0.31766939266304345,0,132
701,-0.5656064796195651,0,134
702,-0.5578584456521738,0,136
704,-0.5811025475543478,0,132
705,-0.6043466494565216,0,132
707,-0.44163793614130425,0,131
708,-0.2866772567934782,0,124
709,-0.5733545135869564,0,119
711,-0.6818269891304347,0,118
712,-0.7825514307065217,0,116
714,-0.6585828872282607,0,122
715,-0.433889902173913,0,121
716,-0.5578584456521738,0,122
718,-0.6663309211956521,0,126
719,-0.6430868192934781,0,131
721,-0.6198427173913043,0,135
722,-0.4571340040760869,0,130
723,-0.255685120923913,0,132
725,-0.5036222078804347,0,131
726,-0.6430868192934781,0,128
728,-0.7128191249999999,0,126
729,-0.6430868192934781,0,115
730,-0.4106458002717391,0,114
732,-0.2246929850543478,0,119
733,-0.4571340040760869,0,118
735,-0.5268663097826086,0,117
736,-0.5888505815217391,0,118
737,-0.5268663097826086,0,125
739,-0.2866772567934782,0,128
740,-0.36415759646739126,0,129
742,-0.5888505815217391,0,130
743,-0.6198427173913043,0,131
744,-0.7050710910326086,0,130
746,-0.5888505815217391,0,128
747,-0.35640956249999994,0,120
749,-0.5268663097826086,0,115
750,-0.7902994646739129,0,115
751,-0.6818269891304347,0,112
753,-0.4803781059782608,0,114
754,-0.3254174266304347,0,117
756,-0.13946461141304345,0,117
757,-0.5346143437499999,0,120
759,-0.5656064796195651,0,125
760,-0.6120946834239129,0,126
761,-0.48812613994565207,0,130
763,-0.3486615285326086,0,130
764,-0.34091349456521736,0,124
766,-0.6430868192934781,0,127
767,-0.6818269891304347,0,121
768,-0.7050710910326086,0,117
770,-0.5656064796195651,0,111
771,-0.29442529076086954,0,110
773,-0.36415759646739126,0,116
774,-0.6508348532608694,0,112
775,-0.4958741739130434,0,115
777,-0.4106458002717391,0,118
778,-0.29442529076086954,0,121
780,-0.17820478124999997,0,129
781,-0.4106458002717391,0,126
782,-0.5656064796195651,0,125
784,-0.5811025475543478,0,128
785,-0.5423623777173913,0,124
787,-0.37190563043478253,0,121
788,-0.3099213586956521,0,114
789,-0.5965986154891303,0,113
791,-0.6120946834239129,0,112
792,-0.5811025475543478,0,111
794,-0.4493859701086956,0,113
795,-0.1937008491847826,0,112
796,-0.20919691711956517,0,115
798,-0.5423623777173913,0,122
799,-0.5578584456521738,0,122
801,-0.5578584456521738,0,125
802,-0.39514973233695644,0,128
803,-0.20919691711956517,0,126
805,-0.37190563043478253,0,121
806,-0.5733545135869564,0,120
808,-0.5811025475543478,0,117
809,-0.511370241847826,0,111
810,-0.3254174266304347,0,108
812,-0.20144888315217388,0,107
813,-0.5656064796195651,0,111
815,-0.6740789551630434,0,111
816,-0.7128191249999999,0,112
818,-0.6430868192934781,0,118
819,-0.41839383423913035,0,123
820,-0.4803781059782608,0,127
822,-0.6818269891304347,0,122
823,-0.6818269891304347,0,120
825,-0.6663309211956521,0,125
826,-0.5423623777173913,0,119
827,-0.35640956249999994,0,114
829,-0.5036222078804347,0,110
830,-0.6198427173913043,0,107
832,-0.7438112608695651,0,111
833,-0.6198427173913043,0,106
834,-0.4106458002717391,0,109
836,-0.3021733247282608,0,112
837,-0.5423623777173913,0,116
839,-0.6275907513586956,0,121
840,-0.7128191249999999,0,120
841,-0.6120946834239129,0,126
843,-0.3254174266304347,0,123
844,-0.39514973233695644,0,120
846,-0.7283151929347825,0,121
847,-0.7593073288043477,0,115
848,-0.8135435665760868,0,111
850,-0.5656064796195651,0,107
851,-0.40289776630434776,0,104
853,-0.5578584456521738,0,106
854,-0.7128191249999999,0,105
855,-0.767055362771739,0,109
857,-0.767055362771739,0,110
858,-0.5578584456521738,0,117
860,-0.44163793614130425,0,123
861,-0.6740789551630434,0,119
862,-0.7205671589673912,0,119
864,-0.6973230570652172,0,119
865,-0.5578584456521738,0,120
867,-0.2634331548913043,0,116
868,-0.29442529076086954,0,109
870,-0.6198427173913043,0,103
871,-0.7050710910326086,0,105
872,-0.7283151929347825,0,108
874,-0.5733545135869564,0,107
875,-0.39514973233695644,0,106
877,-0.6043466494565216,0,112
878,-0.7283151929347825,0,117
879,-0.6818269891304347,0,119
881,-0.6353387853260869,0,120
882,-0.4493859701086956,0,122
884,-0.3099213586956521,0,123
885,-0.5733545135869564,0,116
886,-0.7050710910326086,0,116
888,-0.767055362771739,0,108
889,-0.6818269891304347,0,105
891,-0.4726300720108695,0,104
892,-0.4106458002717391,0,101
893,-0.6275907513586956,0,104
895,-0.7360632269021739,0,109
896,-0.7128191249999999,0,106
898,-0.5501104116847825,0,114
899,-0.3099213586956521,0,117
900,-0.4106458002717391,0,122
902,-0.6740789551630434,0,121
903,-0.6740789551630434,0,116
905,-0.6508348532608694,0,119
906,-0.5888505815217391,0,116
907,-0.39514973233695644,0,113
909,-0.6740789551630434,0,105
910,-0.7593073288043477,0,100
912,-0.7825514307065217,0,103
913,-0.7128191249999999,0,106
914,-0.4493859701086956,0,104
916,-0.27118118885869563,0,106
917,-0.5733545135869564,0,113
919,-0.6353387853260869,0,119
920,-0.5811025475543478,0,118
922,-0.4493859701086956,0,118
923,-0.2401890529891304,0,117
924,-0.2866772567934782,0,117
926,-0.6043466494565216,0,115
927,-0.6585828872282607,0,108
929,-0.767055362771739,0,104
930,-0.6198427173913043,0,104
931,-0.40289776630434776,0,106
933,-0.5656064796195651,0,102
934,-0.6275907513586956,0,105
936,-0.6818269891304347,0,108
937,-0.5811025475543478,0,110
938,-0.35640956249999994,0,116
940,-0.17820478124999997,0,119
941,-0.39514973233695644,0,119
943,-0.4726300720108695,0,119
944,-0.5888505815217391,0,115
945,-0.4803781059782608,0,115
947,-0.33316546059782604,0,112
948,-0.4571340040760869,0,107
950,-0.6275907513586956,0,101
951,-0.7050710910326086,0,99
952,-0.6585828872282607,0,106
954,-0.433889902173913,0,104
955,-0.2169449510869565,0,102
957,-0.433889902173913,0,109
958,-0.6430868192934781,0,113
959,-0.5888505815217391,0,120
961,-0.5423623777173913,0,119
962,-0.36415759646739126,0,115
964,-0.27118118885869563,0,115
965,-0.4803781059782608,0,115
966,-0.5656064796195651,0,112
968,-0.6430868192934781,0,104
969,-0.5733545135869564,0,103
971,-0.4106458002717391,0,104
972,-0.42614186820652167,0,101
973,-0.7128191249999999,0,102
975,-0.767055362771739,0,106
976,-0.767055362771739,0,106
978,-0.5656064796195651,0,113
979,-0.3099213586956521,0,115
981,-0.37965366440217385,0,118
982,-0.5965986154891303,0,116
983,-0.7360632269021739,0,118
985,-0.6973230570652172,0,112
986,-0.3486615285326086,0,109
988,-0.1937008491847826,0,108
989,-0.5268663097826086,0,102
990,-0.7050710910326086,0,98
992,-0.6895750230978259,0,100
993,-0.5191182758152173,0,103
995,-0.3099213586956521,0,104
996,-0.34091349456521736,0,101
997,-0.6120946834239129,0,111
999,-0.6585828872282607,0,114
1000,-0.5965986154891303,0,116
1002,-0.42614186820652167,0,116
1003,-0.2479370869565217,0,112
1004,-0.29442529076086954,0,116
1006,-0.5656064796195651,0,113
1007,-0.7205671589673912,0,103
1009,-0.7360632269021739,0,101
1010,-0.4726300720108695,0,97
1011,-0.2634331548913043,0,102
1013,-0.433889902173913,0,98
1014,-0.5578584456521738,0,100
1016,-0.4958741739130434,0,104
1017,-0.5578584456521738,0,107
1018,-0.39514973233695644,0,114
1020,-0.31766939266304345,0,112
1021,-0.5036222078804347,0,111
1023,-0.5423623777173913,0,117
1024,-0.6120946834239129,0,110
1025,-0.5346143437499999,0,111
1027,-0.2479370869565217,0,107
1028,-0.37965366440217385,0,101
1030,-0.7515592948369564,0,98
1031,-0.8212916005434782,0,98
1033,-0.7902994646739129,0,99
1034,-0.6043466494565216,0,101
1035,-0.36415759646739126,0,103
1037,-0.5501104116847825,0,106
1038,-0.6740789551630434,0,108
1040,-0.7050710910326086,0,115
1041,-0.6353387853260869,0,116
1042,-0.3874016983695652,0,112
1044,-0.29442529076086954,0,110
1045,-0.6043466494565216,0,110
1047,-0.5811025475543478,0,107
1048,-0.6430868192934781,0,99
1049,-0.6120946834239129,0,98
1051,-0.40289776630434776,0,96
1052,-0.44163793614130425,0,99
1054,-0.7360632269021739,0,98
1055,-0.767055362771739,0,98
1056,-0.7748033967391303,0,105
1058,-0.6353387853260869,0,110
1059,-0.39514973233695644,0,110
1061,-0.5036222078804347,0,113
1062,-0.5656064796195651,0,114
1063,-0.5501104116847825,0,114
1065,-0.5733545135869564,0,112
1066,-0.3874016983695652,0,107
1068,-0.2479370869565217,0,103
1069,-0.6043466494565216,0,97
1070,-0.7128191249999999,0,99
1072,-0.7980474986413042,0,98
1073,-0.6895750230978259,0,97
1075,-0.4106458002717391,0,100
1076,-0.4106458002717391,0,103
1077,-0.6740789551630434,0,106
1079,-0.7438112608695651,0,113
1080,-0.767055362771739,0,114
1082,-0.6430868192934781,0,114
1083,-0.3874016983695652,0,110
1085,-0.4726300720108695,0,110
1086,-0.5733545135869564,0,109
1087,-0.6663309211956521,0,103
1089,-0.7283151929347825,0,99
1090,-0.5501104116847825,0,94
1092,-0.3874016983695652,0,100
1093,-0.6740789551630434,0,98
1094,-0.7902994646739129,0,103
1096,-0.7902994646739129,0,100
1097,-0.7050710910326086,0,108
1099,-0.44163793614130425,0,113
1100,-0.5191182758152173,0,111
1101,-0.8600317703804347,0,112
1103,-0.8755278383152173,0,114
1104,-0.7748033967391303,0,112
1106,-0.6198427173913043,0,109
1107,-0.433889902173913,0,102
1108,-0.5501104116847825,0,100
1110,-0.6818269891304347,0,98
1111,-0.7283151929347825,0,95
1113,-0.6895750230978259,0,96
1114,-0.511370241847826,0,96
1115,-0.27118118885869563,0,102
1117,-0.4493859701086956,0,103
1118,-0.6198427173913043,0,108
1120,-0.6663309211956521,0,114
1121,-0.6973230570652172,0,112
1122,-0.46488203804347816,0,112
1124,-0.37965366440217385,0,110
1125,-0.6895750230978259,0,110
1127,-0.7593073288043477,0,106
1128,-0.7980474986413042,0,99
1129,-0.7205671589673912,0,96
1131,-0.46488203804347816,0,95
1132,-0.511370241847826,0,99
1134,-0.6508348532608694,0,100
1135,-0.6275907513586956,0,96
1136,-0.5656064796195651,0,106
1138,-0.4493859701086956,0,108
1139,-0.13946461141304345,0,110
1141,-0.34091349456521736,0,113
1142,-0.5656064796195651,0,110
1144,-0.6818269891304347,0,112
1145,-0.7050710910326086,0,110
1146,-0.4803781059782608,0,105
1148,-0.3486615285326086,0,99
1149,-0.7593073288043477,0,96
1151,-0.8290396345108695,0,97
1152,-0.767055362771739,0,94
1153,-0.6275907513586956,0,95
1155,-0.39514973233695644,0,102
1156,-0.41839383423913035,0,98
1158,-0.6120946834239129,0,107
1159,-0.6198427173913043,0,110
1160,-0.5501104116847825,0,112
1162,-0.44163793614130425,0,112
1163,-0.29442529076086954,0,109
1165,-0.3874016983695652,0,108
1166,-0.6275907513586956,0,106
1167,-0.6275907513586956,0,101
1169,-0.6275907513586956,0,95
1170,-0.5191182758152173,0,92
1172,-0.2634331548913043,0,97
1173,-0.5191182758152173,0,98
1174,-0.6585828872282607,0,96
1176,-0.5965986154891303,0,98
1177,-0.4958741739130434,0,105
1179,-0.27118118885869563,0,111
1180,-0.2866772567934782,0,111
1181,-0.4958741739130434,0,110
1183,-0.5733545135869564,0,106
1184,-0.5191182758152173,0,111
1186,-0.41839383423913035,0,109
1187,-0.2401890529891304,0,98
1188,-0.4493859701086956,0,98
1190,-0.6353387853260869,0,95
1191,-0.6120946834239129,0,96
1193,-0.5578584456521738,0,94
1194,-0.48812613994565207,0,99
1196,-0.3099213586956521,0,101
1197,-0.5578584456521738,0,102
1198,-0.6973230570652172,0,109
1200,-0.6973230570652172,0,109
1201,-0.6120946834239129,0,112
1203,-0.4493859701086956,0,113
1204,-0.42614186820652167,0,106
1205,-0.7748033967391303,0,105
1207,-0.7902994646739129,0,104
1208,-0.7438112608695651,0,96
1210,-0.5965986154891303,0,94
1211,-0.433889902173913,0,93
1212,-0.4106458002717391,0,96
1214,-0.5733545135869564,0,98
